Numéro_Commande,ID_Client,Date_Commande,Statut_Commande,Prix_Produit,Frais_Livraison,Nom_Produit,Catégorie_Produit,Pays
CMD109289,CLT6914,2023-01-23 01:00:00,livrée,477.79,11.54,Smartphone 5G,Téléphonie,France
CMD109290,CLT2780,2023-01-23 02:00:00,livrée,397.57,26.34,Smartphone 5G,Informatique,France
CMD109291,CLT4688,2023-01-23 03:00:00,livrée,191.7,15.77,Souris Gaming,Informatique,France
CMD109292,CLT8211,2023-01-23 04:00:00,livrée,37.65,2.54,Souris Gaming,Audio/vidéo,France
CMD109293,CLT6037,2023-01-23 05:00:00,livrée,53.7,0.28,Smartphone 5G,Audio/vidéo,France
CMD109294,CLT7319,2023-01-23 06:00:00,livrée,5.57,21.08,Casque Bluetooth,Audio/vidéo,France
CMD109295,CLT9640,2023-01-23 07:00:00,livrée,5.94,12.02,PC Portable,Informatique,France
CMD109296,CLT1081,2023-01-23 08:00:00,livrée,468.53,8.64,Webcam HD,Informatique,Canada
CMD109297,CLT7278,2023-01-23 09:00:00,expédiée,463.87,13.42,PC Portable,Audio/vidéo,France
CMD109298,CLT7999,2023-01-23 10:00:00,livrée,335.44,2.17,Smartphone 5G,Informatique,France
CMD109299,CLT2406,2023-01-23 11:00:00,livrée,364.7,11.76,PC Portable,Téléphonie,France
CMD109300,CLT8410,2023-01-23 12:00:00,livrée,259.04,9.44,Souris Gaming,Téléphonie,Canada
CMD109301,CLT2480,2023-01-23 13:00:00,livrée,122.73,24.01,PC Portable,Informatique,France
CMD109302,CLT4598,2023-01-23 14:00:00,livrée,457.62,5.25,Clavier Mécanique,Informatique,France
CMD109303,CLT8993,2023-01-23 15:00:00,expédiée,142.46,22.69,Souris Gaming,Accessoires,France
CMD109304,CLT5183,2023-01-23 16:00:00,livrée,371.14,15.01,Souris Gaming,Téléphonie,France
CMD109305,CLT4680,2023-01-23 17:00:00,livrée,126.49,2.46,Smartphone 5G,Informatique,France
CMD109306,CLT8644,2023-01-23 18:00:00,expédiée,435.72,29.09,Smartphone 5G,Accessoires,France
CMD109307,CLT5310,2023-01-23 19:00:00,livrée,327.36,22.03,PC Portable,Téléphonie,France
CMD109308,CLT2758,2023-01-23 20:00:00,expédiée,323.13,7.8,PC Portable,Accessoires,France
CMD109309,CLT3599,2023-01-23 21:00:00,livrée,53.2,17.45,Smartphone 5G,Audio/vidéo,France
CMD109310,CLT6616,2023-01-23 22:00:00,livrée,212.64,27.0,Casque Bluetooth,Accessoires,France
CMD109311,CLT6813,2023-01-23 23:00:00,livrée,264.83,27.92,PC Portable,Audio/vidéo,France
CMD109312,CLT4853,2023-01-24 00:00:00,livrée,150.55,21.93,Casque Bluetooth,Informatique,France
CMD109313,CLT3292,2023-01-24 01:00:00,expédiée,441.08,21.83,Souris Gaming,Informatique,France
CMD109314,CLT2501,2023-01-24 02:00:00,expédiée,419.65,8.32,Webcam HD,Téléphonie,France
CMD109315,CLT9422,2023-01-24 03:00:00,livrée,249.34,29.69,Webcam HD,Accessoires,France
CMD109316,CLT8550,2023-01-24 04:00:00,expédiée,173.32,7.3,Clavier Mécanique,Accessoires,France
CMD109317,CLT5250,2023-01-24 05:00:00,livrée,401.76,2.68,Casque Bluetooth,Informatique,Suisse
CMD109318,CLT7991,2023-01-24 06:00:00,en attente,102.46,29.32,PC Portable,Téléphonie,France
CMD109319,CLT1114,2023-01-24 07:00:00,en attente,40.4,4.59,Webcam HD,Informatique,France
CMD109320,CLT5406,2023-01-24 08:00:00,livrée,27.63,15.65,Smartphone 5G,Téléphonie,France
CMD109321,CLT3347,2023-01-24 09:00:00,livrée,24.15,14.05,Smartphone 5G,Accessoires,Canada
CMD109322,CLT2041,2023-01-24 10:00:00,expédiée,247.0,25.45,Clavier Mécanique,Audio/vidéo,Canada
CMD109323,CLT7927,2023-01-24 11:00:00,livrée,131.38,11.9,Clavier Mécanique,Téléphonie,Belgique
CMD109324,CLT1011,2023-01-24 12:00:00,expédiée,346.74,15.07,Souris Gaming,Accessoires,France
CMD109325,CLT8980,2023-01-24 13:00:00,livrée,328.68,1.31,Casque Bluetooth,Téléphonie,Canada
CMD109326,CLT8871,2023-01-24 14:00:00,livrée,273.3,6.24,Clavier Mécanique,Audio/vidéo,France
CMD109327,CLT7375,2023-01-24 15:00:00,livrée,179.66,24.99,Souris Gaming,Audio/vidéo,France
CMD109328,CLT8098,2023-01-24 16:00:00,livrée,425.98,14.35,Souris Gaming,Informatique,France
CMD109329,CLT4676,2023-01-24 17:00:00,livrée,356.3,6.93,Souris Gaming,Audio/vidéo,Belgique
CMD109330,CLT7109,2023-01-24 18:00:00,livrée,139.41,11.07,Webcam HD,Audio/vidéo,Belgique
CMD109331,CLT6397,2023-01-24 19:00:00,livrée,253.34,8.55,Webcam HD,Informatique,Belgique
CMD109332,CLT4065,2023-01-24 20:00:00,expédiée,82.35,16.69,PC Portable,Audio/vidéo,Canada
CMD109333,CLT3036,2023-01-24 21:00:00,livrée,167.74,1.54,Clavier Mécanique,Informatique,France
CMD109334,CLT4046,2023-01-24 22:00:00,expédiée,498.58,6.75,Webcam HD,Téléphonie,Belgique
CMD109335,CLT1540,2023-01-24 23:00:00,livrée,115.8,10.65,Smartphone 5G,Accessoires,France
CMD109336,CLT1076,2023-01-25 00:00:00,livrée,350.66,27.85,Souris Gaming,Informatique,France
CMD109337,CLT4067,2023-01-25 01:00:00,en attente,123.02,18.7,Smartphone 5G,Téléphonie,France
CMD109338,CLT1023,2023-01-25 02:00:00,livrée,469.38,15.13,PC Portable,Audio/vidéo,Canada
CMD109339,CLT6134,2023-01-25 03:00:00,en attente,158.52,5.72,Casque Bluetooth,Téléphonie,Suisse
CMD109340,CLT1675,2023-01-25 04:00:00,livrée,176.61,16.74,PC Portable,Informatique,France
CMD109341,CLT7668,2023-01-25 05:00:00,livrée,298.96,27.87,PC Portable,Informatique,France
CMD109342,CLT5267,2023-01-25 06:00:00,expédiée,296.12,16.99,Clavier Mécanique,Informatique,France
CMD109343,CLT6988,2023-01-25 07:00:00,livrée,291.64,4.94,Souris Gaming,Informatique,France
CMD109344,CLT8652,2023-01-25 08:00:00,livrée,288.76,29.91,PC Portable,Téléphonie,France
CMD109345,CLT9680,2023-01-25 09:00:00,livrée,159.53,14.97,Souris Gaming,Accessoires,France
CMD109346,CLT2485,2023-01-25 10:00:00,expédiée,220.03,9.59,Smartphone 5G,Accessoires,France
CMD109347,CLT4659,2023-01-25 11:00:00,expédiée,298.75,15.1,Casque Bluetooth,Téléphonie,France
CMD109348,CLT3419,2023-01-25 12:00:00,livrée,337.28,7.91,Casque Bluetooth,Accessoires,France
CMD109349,CLT8740,2023-01-25 13:00:00,en attente,130.3,0.91,Smartphone 5G,Audio/vidéo,France
CMD109350,CLT8143,2023-01-25 14:00:00,expédiée,352.23,26.69,Clavier Mécanique,Téléphonie,France
CMD109351,CLT4495,2023-01-25 15:00:00,en attente,462.02,12.87,Smartphone 5G,Téléphonie,Belgique
CMD109352,CLT1756,2023-01-25 16:00:00,livrée,380.17,22.59,Webcam HD,Téléphonie,France
CMD109353,CLT9448,2023-01-25 17:00:00,livrée,46.7,29.14,Smartphone 5G,Accessoires,France
CMD109354,CLT2779,2023-01-25 18:00:00,expédiée,237.22,18.98,Webcam HD,Téléphonie,France
CMD109355,CLT7487,2023-01-25 19:00:00,livrée,220.46,20.75,Clavier Mécanique,Téléphonie,France
CMD109356,CLT1258,2023-01-25 20:00:00,en attente,171.57,28.3,Clavier Mécanique,Informatique,Suisse
CMD109357,CLT5075,2023-01-25 21:00:00,livrée,248.2,15.5,PC Portable,Informatique,France
CMD109358,CLT9498,2023-01-25 22:00:00,livrée,222.62,9.6,Souris Gaming,Accessoires,France
CMD109359,CLT9014,2023-01-25 23:00:00,en attente,8.05,27.64,Casque Bluetooth,Informatique,Canada
CMD109360,CLT2118,2023-01-26 00:00:00,en attente,122.09,2.07,Clavier Mécanique,Audio/vidéo,France
CMD109361,CLT8631,2023-01-26 01:00:00,livrée,110.82,6.44,Webcam HD,Informatique,France
CMD109362,CLT4017,2023-01-26 02:00:00,livrée,177.88,10.24,Clavier Mécanique,Informatique,France
CMD109363,CLT5341,2023-01-26 03:00:00,expédiée,91.36,23.46,PC Portable,Téléphonie,France
CMD109364,CLT2658,2023-01-26 04:00:00,en attente,38.56,27.12,PC Portable,Audio/vidéo,France
CMD109365,CLT9378,2023-01-26 05:00:00,livrée,102.32,13.55,Souris Gaming,Audio/vidéo,France
CMD109366,CLT2797,2023-01-26 06:00:00,livrée,427.82,8.58,Clavier Mécanique,Informatique,France
CMD109367,CLT1784,2023-01-26 07:00:00,expédiée,399.53,10.6,Clavier Mécanique,Accessoires,Belgique
CMD109368,CLT6691,2023-01-26 08:00:00,livrée,223.84,19.7,PC Portable,Téléphonie,Suisse
CMD109369,CLT4196,2023-01-26 09:00:00,en attente,439.52,4.74,Smartphone 5G,Accessoires,France
CMD109370,CLT9532,2023-01-26 10:00:00,livrée,120.17,16.42,Souris Gaming,Accessoires,France
CMD109371,CLT1562,2023-01-26 11:00:00,livrée,294.18,17.65,Clavier Mécanique,Accessoires,Belgique
CMD109372,CLT5746,2023-01-26 12:00:00,livrée,75.75,21.24,Casque Bluetooth,Audio/vidéo,France
CMD109373,CLT3999,2023-01-26 13:00:00,livrée,417.53,18.12,Casque Bluetooth,Accessoires,France
CMD109374,CLT2193,2023-01-26 14:00:00,expédiée,69.64,2.91,Webcam HD,Accessoires,France
CMD109375,CLT1068,2023-01-26 15:00:00,annulée,20.77,20.66,PC Portable,Audio/vidéo,Belgique
CMD109376,CLT6679,2023-01-26 16:00:00,livrée,140.35,0.65,Webcam HD,Informatique,France
CMD109377,CLT3428,2023-01-26 17:00:00,expédiée,450.96,11.71,Casque Bluetooth,Audio/vidéo,Suisse
CMD109378,CLT7200,2023-01-26 18:00:00,livrée,69.08,12.51,PC Portable,Audio/vidéo,Belgique
CMD109379,CLT6396,2023-01-26 19:00:00,expédiée,168.68,3.5,Smartphone 5G,Informatique,France
CMD109380,CLT7993,2023-01-26 20:00:00,livrée,161.63,0.3,PC Portable,Accessoires,France
CMD109381,CLT4598,2023-01-26 21:00:00,livrée,401.81,2.13,Clavier Mécanique,Accessoires,France
CMD109382,CLT1573,2023-01-26 22:00:00,livrée,213.66,13.39,Casque Bluetooth,Informatique,France
CMD109383,CLT5214,2023-01-26 23:00:00,livrée,307.73,7.21,Clavier Mécanique,Accessoires,France
CMD109384,CLT8636,2023-01-27 00:00:00,annulée,205.17,2.07,Casque Bluetooth,Informatique,Canada
CMD109385,CLT2478,2023-01-27 01:00:00,livrée,277.97,7.69,Casque Bluetooth,Audio/vidéo,Canada
CMD109386,CLT7127,2023-01-27 02:00:00,livrée,35.91,15.86,PC Portable,Accessoires,France
CMD109387,CLT7676,2023-01-27 03:00:00,livrée,190.14,22.26,Souris Gaming,Accessoires,France
CMD109388,CLT3196,2023-01-27 04:00:00,livrée,428.28,12.36,Casque Bluetooth,Téléphonie,France
CMD109389,CLT9166,2023-01-27 05:00:00,livrée,347.08,18.39,Casque Bluetooth,Accessoires,France
CMD109390,CLT9846,2023-01-27 06:00:00,livrée,491.01,17.9,Webcam HD,Téléphonie,Suisse
CMD109391,CLT7050,2023-01-27 07:00:00,livrée,395.02,26.89,Souris Gaming,Accessoires,France
CMD109392,CLT5650,2023-01-27 08:00:00,en attente,228.5,5.38,Clavier Mécanique,Téléphonie,France
CMD109393,CLT9484,2023-01-27 09:00:00,livrée,339.76,14.29,Casque Bluetooth,Informatique,Belgique
CMD109394,CLT5526,2023-01-27 10:00:00,livrée,389.08,18.95,PC Portable,Accessoires,France
CMD109395,CLT5412,2023-01-27 11:00:00,expédiée,138.49,15.59,Souris Gaming,Informatique,France
CMD109396,CLT6443,2023-01-27 12:00:00,expédiée,34.71,13.51,Souris Gaming,Téléphonie,France
CMD109397,CLT9787,2023-01-27 13:00:00,expédiée,205.89,29.2,Webcam HD,Téléphonie,France
CMD109398,CLT3593,2023-01-27 14:00:00,livrée,76.61,28.26,Casque Bluetooth,Téléphonie,Canada
CMD109399,CLT7852,2023-01-27 15:00:00,livrée,142.23,18.34,Clavier Mécanique,Téléphonie,France
CMD109400,CLT7629,2023-01-27 16:00:00,annulée,473.69,13.19,Clavier Mécanique,Audio/vidéo,Belgique
CMD109401,CLT4869,2023-01-27 17:00:00,livrée,424.31,22.66,Smartphone 5G,Informatique,Belgique
CMD109402,CLT8971,2023-01-27 18:00:00,livrée,298.27,15.39,Smartphone 5G,Téléphonie,Belgique
CMD109403,CLT8822,2023-01-27 19:00:00,livrée,203.62,29.87,PC Portable,Accessoires,France
CMD109404,CLT3989,2023-01-27 20:00:00,livrée,135.84,20.58,Webcam HD,Téléphonie,France
CMD109405,CLT8062,2023-01-27 21:00:00,expédiée,287.87,2.04,Casque Bluetooth,Informatique,France
CMD109406,CLT6340,2023-01-27 22:00:00,livrée,268.91,12.06,Clavier Mécanique,Audio/vidéo,Belgique
CMD109407,CLT4823,2023-01-27 23:00:00,expédiée,391.49,21.91,Smartphone 5G,Informatique,Canada
CMD109408,CLT4932,2023-01-28 00:00:00,livrée,464.37,25.27,Casque Bluetooth,Accessoires,France
CMD109409,CLT9554,2023-01-28 01:00:00,annulée,167.82,24.4,Webcam HD,Audio/vidéo,France
CMD109410,CLT3429,2023-01-28 02:00:00,livrée,107.12,29.32,Casque Bluetooth,Informatique,Canada
CMD109411,CLT8444,2023-01-28 03:00:00,livrée,204.39,14.67,Clavier Mécanique,Téléphonie,France
CMD109412,CLT8147,2023-01-28 04:00:00,livrée,221.58,4.2,Casque Bluetooth,Accessoires,Suisse
CMD109413,CLT8631,2023-01-28 05:00:00,expédiée,24.74,19.57,Souris Gaming,Accessoires,France
CMD109414,CLT4598,2023-01-28 06:00:00,expédiée,431.54,2.12,Smartphone 5G,Audio/vidéo,Canada
CMD109415,CLT5329,2023-01-28 07:00:00,livrée,497.82,29.21,PC Portable,Informatique,France
CMD109416,CLT7718,2023-01-28 08:00:00,livrée,461.99,22.76,Smartphone 5G,Accessoires,France
CMD109417,CLT9218,2023-01-28 09:00:00,expédiée,431.03,29.46,Casque Bluetooth,Audio/vidéo,France
CMD109418,CLT1092,2023-01-28 10:00:00,expédiée,496.34,11.32,Souris Gaming,Téléphonie,Canada
CMD109419,CLT9500,2023-01-28 11:00:00,livrée,454.37,0.47,Smartphone 5G,Téléphonie,France
CMD109420,CLT1051,2023-01-28 12:00:00,expédiée,345.74,15.64,Clavier Mécanique,Audio/vidéo,France
CMD109421,CLT1318,2023-01-28 13:00:00,livrée,87.54,3.64,Souris Gaming,Informatique,France
CMD109422,CLT6688,2023-01-28 14:00:00,livrée,82.39,20.39,Webcam HD,Téléphonie,Canada
CMD109423,CLT8018,2023-01-28 15:00:00,livrée,29.15,14.93,Smartphone 5G,Téléphonie,France
CMD109424,CLT8210,2023-01-28 16:00:00,en attente,208.86,22.6,Casque Bluetooth,Audio/vidéo,France
CMD109425,CLT4956,2023-01-28 17:00:00,livrée,405.37,8.73,Clavier Mécanique,Informatique,France
CMD109426,CLT7057,2023-01-28 18:00:00,livrée,247.7,24.87,Casque Bluetooth,Téléphonie,France
CMD109427,CLT7875,2023-01-28 19:00:00,en attente,186.33,19.52,Webcam HD,Informatique,France
CMD109428,CLT5431,2023-01-28 20:00:00,livrée,59.07,29.63,Casque Bluetooth,Audio/vidéo,France
CMD109429,CLT2525,2023-01-28 21:00:00,expédiée,30.62,5.36,Webcam HD,Informatique,Belgique
CMD109430,CLT8043,2023-01-28 22:00:00,expédiée,202.59,1.54,Clavier Mécanique,Informatique,France
CMD109431,CLT2278,2023-01-28 23:00:00,annulée,54.46,25.53,Souris Gaming,Accessoires,France
CMD109432,CLT9705,2023-01-29 00:00:00,livrée,56.26,10.15,Smartphone 5G,Téléphonie,France
CMD109433,CLT7125,2023-01-29 01:00:00,livrée,200.7,12.94,Souris Gaming,Téléphonie,France
CMD109434,CLT8874,2023-01-29 02:00:00,en attente,253.91,27.77,Webcam HD,Téléphonie,France
CMD109435,CLT7900,2023-01-29 03:00:00,livrée,97.41,13.22,Clavier Mécanique,Informatique,Belgique
CMD109436,CLT3500,2023-01-29 04:00:00,livrée,343.89,8.94,Webcam HD,Audio/vidéo,France
CMD109437,CLT4464,2023-01-29 05:00:00,expédiée,212.25,1.78,Smartphone 5G,Informatique,France
CMD109438,CLT3259,2023-01-29 06:00:00,livrée,50.5,13.29,Clavier Mécanique,Téléphonie,France
CMD109439,CLT8496,2023-01-29 07:00:00,en attente,320.33,19.65,PC Portable,Téléphonie,France
CMD109440,CLT3659,2023-01-29 08:00:00,livrée,181.69,8.08,PC Portable,Téléphonie,Canada
CMD109441,CLT1255,2023-01-29 09:00:00,livrée,30.9,21.53,Souris Gaming,Téléphonie,France
CMD109442,CLT2502,2023-01-29 10:00:00,livrée,474.25,14.35,Clavier Mécanique,Audio/vidéo,France
CMD109443,CLT5656,2023-01-29 11:00:00,livrée,287.74,25.74,Smartphone 5G,Accessoires,France
CMD109444,CLT6430,2023-01-29 12:00:00,livrée,241.47,4.85,Souris Gaming,Informatique,Canada
CMD109445,CLT9598,2023-01-29 13:00:00,expédiée,430.27,22.71,PC Portable,Audio/vidéo,France
CMD109446,CLT4176,2023-01-29 14:00:00,livrée,468.69,27.98,PC Portable,Accessoires,Suisse
CMD109447,CLT2860,2023-01-29 15:00:00,livrée,114.06,22.24,PC Portable,Téléphonie,France
CMD109448,CLT7158,2023-01-29 16:00:00,en attente,406.02,12.18,Souris Gaming,Audio/vidéo,France
CMD109449,CLT6806,2023-01-29 17:00:00,livrée,416.38,6.91,Smartphone 5G,Audio/vidéo,France
CMD109450,CLT5354,2023-01-29 18:00:00,livrée,31.93,2.95,PC Portable,Audio/vidéo,France
CMD109451,CLT1722,2023-01-29 19:00:00,en attente,357.41,19.27,Souris Gaming,Informatique,France
CMD109452,CLT8579,2023-01-29 20:00:00,livrée,36.17,4.29,Souris Gaming,Accessoires,France
CMD109453,CLT1613,2023-01-29 21:00:00,en attente,299.36,25.15,Casque Bluetooth,Accessoires,France
CMD109454,CLT4331,2023-01-29 22:00:00,expédiée,336.27,28.82,Casque Bluetooth,Informatique,France
CMD109455,CLT6790,2023-01-29 23:00:00,expédiée,186.69,4.07,Webcam HD,Accessoires,Belgique
CMD109456,CLT4116,2023-01-30 00:00:00,expédiée,440.99,11.28,Smartphone 5G,Téléphonie,Belgique
CMD109457,CLT1330,2023-01-30 01:00:00,livrée,401.25,28.12,PC Portable,Audio/vidéo,France
CMD109458,CLT3212,2023-01-30 02:00:00,expédiée,463.35,14.12,Casque Bluetooth,Accessoires,France
CMD109459,CLT6493,2023-01-30 03:00:00,expédiée,160.87,16.06,Smartphone 5G,Accessoires,France
CMD109460,CLT8232,2023-01-30 04:00:00,livrée,15.66,22.43,Casque Bluetooth,Audio/vidéo,France
CMD109461,CLT6614,2023-01-30 05:00:00,livrée,406.67,6.32,PC Portable,Téléphonie,France
CMD109462,CLT6913,2023-01-30 06:00:00,expédiée,115.37,29.37,Souris Gaming,Téléphonie,France
CMD109463,CLT6913,2023-01-30 07:00:00,livrée,236.24,23.43,PC Portable,Accessoires,France
CMD109464,CLT6611,2023-01-30 08:00:00,expédiée,409.57,4.84,Casque Bluetooth,Téléphonie,France
CMD109465,CLT1319,2023-01-30 09:00:00,livrée,111.99,3.33,PC Portable,Informatique,France
CMD109466,CLT9085,2023-01-30 10:00:00,livrée,159.39,28.05,Souris Gaming,Audio/vidéo,France
CMD109467,CLT5200,2023-01-30 11:00:00,livrée,222.34,20.55,Clavier Mécanique,Audio/vidéo,France
CMD109468,CLT5791,2023-01-30 12:00:00,livrée,139.55,1.16,Souris Gaming,Informatique,France
CMD109469,CLT1329,2023-01-30 13:00:00,livrée,233.35,4.26,Casque Bluetooth,Téléphonie,Belgique
CMD109470,CLT9851,2023-01-30 14:00:00,livrée,9.75,1.43,Souris Gaming,Téléphonie,France
CMD109471,CLT7742,2023-01-30 15:00:00,livrée,110.03,29.22,Webcam HD,Audio/vidéo,France
CMD109472,CLT5916,2023-01-30 16:00:00,expédiée,417.11,14.94,Smartphone 5G,Informatique,Suisse
CMD109473,CLT2793,2023-01-30 17:00:00,livrée,209.67,13.86,PC Portable,Informatique,France
CMD109474,CLT7457,2023-01-30 18:00:00,expédiée,320.02,28.67,Webcam HD,Audio/vidéo,France
CMD109475,CLT9125,2023-01-30 19:00:00,livrée,119.98,15.14,Clavier Mécanique,Accessoires,France
CMD109476,CLT6703,2023-01-30 20:00:00,livrée,326.69,15.53,Clavier Mécanique,Audio/vidéo,France
CMD109477,CLT7170,2023-01-30 21:00:00,livrée,499.99,29.52,PC Portable,Accessoires,Belgique
CMD109478,CLT7644,2023-01-30 22:00:00,livrée,299.67,3.34,PC Portable,Accessoires,France
CMD109479,CLT8420,2023-01-30 23:00:00,livrée,316.04,29.57,Smartphone 5G,Accessoires,France
CMD109480,CLT5155,2023-01-31 00:00:00,livrée,60.2,4.97,Souris Gaming,Audio/vidéo,France
CMD109481,CLT9411,2023-01-31 01:00:00,livrée,204.67,14.19,Clavier Mécanique,Informatique,France
CMD109482,CLT3611,2023-01-31 02:00:00,livrée,431.06,10.13,Casque Bluetooth,Informatique,France
CMD109483,CLT6691,2023-01-31 03:00:00,livrée,417.96,28.66,PC Portable,Informatique,France
CMD109484,CLT3593,2023-01-31 04:00:00,annulée,263.59,14.57,PC Portable,Audio/vidéo,France
CMD109485,CLT1095,2023-01-31 05:00:00,livrée,452.21,0.69,Webcam HD,Audio/vidéo,France
CMD109486,CLT7041,2023-01-31 06:00:00,expédiée,75.75,6.65,Webcam HD,Téléphonie,France
CMD109487,CLT6063,2023-01-31 07:00:00,livrée,330.8,12.92,Webcam HD,Audio/vidéo,Canada
CMD109488,CLT9437,2023-01-31 08:00:00,livrée,128.2,20.29,Clavier Mécanique,Informatique,France
CMD109489,CLT4349,2023-01-31 09:00:00,livrée,324.55,16.86,Webcam HD,Téléphonie,France
CMD109490,CLT8644,2023-01-31 10:00:00,livrée,48.26,25.5,PC Portable,Audio/vidéo,France
CMD109491,CLT7560,2023-01-31 11:00:00,expédiée,472.09,24.85,Clavier Mécanique,Audio/vidéo,France
CMD109492,CLT6247,2023-01-31 12:00:00,livrée,394.23,17.72,Casque Bluetooth,Audio/vidéo,France
CMD109493,CLT6356,2023-01-31 13:00:00,livrée,104.48,17.14,Casque Bluetooth,Téléphonie,France
CMD109494,CLT5077,2023-01-31 14:00:00,livrée,320.45,8.34,Clavier Mécanique,Téléphonie,France
CMD109495,CLT5898,2023-01-31 15:00:00,livrée,380.78,28.74,PC Portable,Accessoires,France
CMD109496,CLT2417,2023-01-31 16:00:00,expédiée,108.68,2.31,Smartphone 5G,Téléphonie,France
CMD109497,CLT9846,2023-01-31 17:00:00,livrée,51.2,11.91,Smartphone 5G,Informatique,France
CMD109498,CLT1110,2023-01-31 18:00:00,livrée,179.13,19.83,Souris Gaming,Informatique,France
CMD109499,CLT9281,2023-01-31 19:00:00,livrée,72.2,28.37,Smartphone 5G,Audio/vidéo,Canada
CMD109500,CLT9954,2023-01-31 20:00:00,livrée,285.03,15.05,Webcam HD,Informatique,France
CMD109501,CLT8391,2023-01-31 21:00:00,livrée,214.94,26.88,PC Portable,Informatique,France
CMD109502,CLT6132,2023-01-31 22:00:00,livrée,233.9,3.14,Smartphone 5G,Informatique,Belgique
CMD109503,CLT3504,2023-01-31 23:00:00,livrée,273.72,15.95,Souris Gaming,Informatique,France
CMD109504,CLT9289,2023-02-01 00:00:00,expédiée,491.12,9.48,Casque Bluetooth,Téléphonie,France
CMD109505,CLT6239,2023-02-01 01:00:00,livrée,397.35,23.87,Clavier Mécanique,Informatique,France
CMD109506,CLT1292,2023-02-01 02:00:00,livrée,316.59,13.35,Smartphone 5G,Audio/vidéo,France
CMD109507,CLT2734,2023-02-01 03:00:00,livrée,185.03,14.26,Clavier Mécanique,Téléphonie,France
CMD109508,CLT6120,2023-02-01 04:00:00,livrée,18.4,1.94,Clavier Mécanique,Accessoires,France
CMD109509,CLT7393,2023-02-01 05:00:00,expédiée,62.68,13.14,Webcam HD,Informatique,France
CMD109510,CLT3196,2023-02-01 06:00:00,livrée,366.78,2.42,Webcam HD,Accessoires,France
CMD109511,CLT4466,2023-02-01 07:00:00,en attente,187.76,8.99,Casque Bluetooth,Accessoires,France
CMD109512,CLT2906,2023-02-01 08:00:00,livrée,170.55,3.81,Souris Gaming,Audio/vidéo,France
CMD109513,CLT2721,2023-02-01 09:00:00,livrée,445.04,10.03,PC Portable,Accessoires,France
CMD109514,CLT2816,2023-02-01 10:00:00,livrée,244.83,6.82,PC Portable,Informatique,France
CMD109515,CLT9444,2023-02-01 11:00:00,livrée,450.29,8.56,PC Portable,Audio/vidéo,France
CMD109516,CLT5227,2023-02-01 12:00:00,livrée,443.89,4.45,Souris Gaming,Audio/vidéo,Canada
CMD109517,CLT6775,2023-02-01 13:00:00,livrée,44.69,13.19,Webcam HD,Téléphonie,France
